chemical	name	molecular_weight	SMILES_string
CIDs00060026	nateglinide	317.42258	CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O
CIDs00060164	adapalene	412.52012	COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5
CIDs00060172	adefovir	273.185742	C1=NC2=C(C(=N1)N)N=CN2CCOCP(=O)(O)O
CIDs00060184	Coversyl	368.46778	CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O
CIDs00060198	exemestane	296.40336	CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C
CIDs00060464	sparfloxacin	392.399786	CC1CN(CC(N1)C)C2=C(C3=C(C(=C2F)N)C(=O)C(=CN3C4CC4)C(=O)O)F
CIDs00060490	zileuton	236.29018	CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O
CIDs00060496	amlodipine besylate	567.05094	CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.C1=CC=C(C=C1)S(=O)(=O)O
CIDs00060606	clopidogrel	321.82174	COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3
CIDs00060612	dexmedetomidine hydrochloride	200.27954	CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C
CIDs00060613	cidofovir	279.187022	C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O
CIDs00060648	tiagabine	375.548	CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C
CIDs00060656	levobetaxolol	343.8887	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O.Cl
CIDs00060668	Etopophos	668.536482	CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)OP(=O)(O)O)OC)O)O
CIDs00060699	topotecan	457.90676	CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O.Cl
CIDs00060706	Merrem	437.50834	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O.O.O.O
CIDs00060726	bromfenac	334.16468	C1=CC(=C(C(=C1)CC(=O)O)N)C(=O)C2=CC=C(C=C2)Br
CIDs00060749	gemcitabine	299.659086	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.Cl
CIDs00060751	mTHPC	680.74928	C1CC2=NC1=C(C3=CC=C(N3)C(=C4C=CC(=N4)C(=C5C=CC(=C2C6=CC(=CC=C6)O)N5)C7=CC(=CC=C7)O)C8=CC(=CC=C8)O)C9=CC(=CC=C9)O
CIDs00060752	ibutilide	885.22504	CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.C(=CC(=O)O)C(=O)O
CIDs00060772	VACV	360.79664	CC(C)C(C(=O)OCCOCN1C=NC2=C1NC(=NC2=O)N)N.Cl
CIDs00060774	tolterodine extended-release capsules	325.48764	CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2
CIDs00060779	navelbine	1079.10594	CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC.C(C(C(=O)O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O
CIDs00060795	aripiprazole	448.38538	C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
CIDs00060814	remifentanil	412.90766	CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC.Cl
CIDs00060822	atorvastatin	1155.341726	CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.[Ca+2]
CIDs00060825	lamivudine	229.25624	C1C(OC(S1)CO)N2C=CC(=NC2=O)N
CIDs00060830	Spiriva	472.41628	C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C.[Br-]
CIDs00060834	duloxetine	333.8755	CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl
CIDs00060837	irinotecan	677.1848	CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7.O.O.O.Cl
CIDs00060843	pemetrexed	427.41064	C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)NC(CCC(=O)O)C(=O)O
CIDs00060846	valsartan	435.51876	CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O
CIDs00060852	ibandronate	319.228944	CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
CIDs00060853	ziprasidone	467.41186	C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54.O.Cl
CIDs00060855	zanamivir	332.3098	CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N
CIDs00060857	zolmitriptan	287.35684	CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3
CIDs00060860	metaiodobenzylguanidine	275.08957	C1=CC(=CC(=C1)I)CN=C(N)N
CIDs00060871	adefovir dipivoxil	501.470542	CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C
CIDs00060877	emtricitabine	247.246703	C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F
CIDs00060934	saquinavir	766.94646	CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O.CS(=O)(=O)O
CIDs00060936	tiludronate	362.571943	C1=CC(=CC=C1SC(P(=O)(O)[O-])P(=O)(O)[O-])Cl.[Na+].[Na+]
CIDs00060946	tirofiban	495.07286	CCCCS(=O)(=O)NC(CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O.O.Cl
CIDs00060953	capecitabine	359.350083	CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O
CIDs00060961	adenosine	267.24132	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)O
CIDs00061475	Na2S2O3.5H2O	248.184139	O.O.O.O.O.[O-]S(=O)(=S)[O-].[Na+].[Na+]
CIDs00061520	SrCl2	158.526	[Cl-].[Cl-].[Sr+2]
CIDs00061635	gallium nitrate	255.7377	[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ga+3]
CIDs00061799	monomethylfumarate	130.09874	COC(=O)C=CC(=O)O
CIDs00062305	AC1NSG3V	520.5588	CC1C2C(C3C(C(=O)C(=C(N)[O-])C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4[O-])[O-])O)N(C)C)[O-].[Ca+2].[Ca+2]
CIDs00062358	ammonium lactate	107.10846	CC(C(=O)[O-])O.[NH4+]
CIDs00062816	colestipol	281.82592	C1C(O1)CCl.C(CNCCNCCNCCN)N
CIDs00062819	follitropin	980.162	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O
CIDs00062886	cisatracurium	1243.47918	C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]
CIDs00062956	fosinoprilat	435.493522	C1CCC(CC1)C2CC(N(C2)C(=O)CP(=O)(CCCCC3=CC=CC=C3)O)C(=O)O
CIDs00062959	trovafloxacin	416.35331	C1C2C(C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F
CIDs00062965	beclomethasone-17-monopropionate	464.97892	CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)C(=O)CO
CIDs00063006	Pulmicort Turbuhaler	430.53386	CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C
CIDs00063009	sertraline	342.69052	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl.Cl
CIDs00064139	efavirenz	315.67497	C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
CIDs00064142	nelfinavir	663.88806	CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O.CS(=O)(=O)O
CIDs00064147	valganciclovir	354.36168	CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1NC(=NC2=O)N)N
CIDs00064642	quinidine gluconate	520.57204	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O.C(C(C(C(C(C(=O)O)O)O)O)O)O
CIDs00064691	1-hyoscyamine	676.81732	CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.OS(=O)(=O)O
CIDs00064710	lincomycin	442.9983	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)O.Cl
CIDs00064730	glucans	372.2794	C(C(C(C(C(C=O)O)O)O)O)O.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
CIDs00064778	Meropenem anhydrous	383.4625	CC1C2C(C(=O)N2C(=C1SC3CCC(N3)C(=O)N(C)C)C(=O)O)C(C)O
CIDs00064780	docetaxol	807.87922	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
CIDs00064929	fenofibric acid	318.7516	CC(C)(C(=O)O)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
CIDs00065014	plerixafor	794.46948	C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3.Cl.Cl.Cl.Cl.Cl.Cl.Cl.Cl
CIDs00065016	amprenavir	505.6269	CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N
CIDs00065028	oseltamivir	312.40452	CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC
CIDs00065139	Ziagen	404.42036	C1CC1NC2=NC(=NC3=C2N=CN3C4CC(C=C4)CO)N.C(CC(=O)O)C(=O)O
CIDs00065157	testosterone undecanoate	456.70032	CCCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
CIDs00065281	bacitracin A	1422.69332	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC(C(=O)NC(C(=O)N1)CCCN)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4
CIDs00065370	T,G)-A--L	563.59854	CC(C(=O)O)N.C1=CC(=CC=C1CC(C(=O)O)N)O.C(CCN)CC(C(=O)O)N.C(CC(=O)O)C(C(=O)O)N
CIDs00065430	gallium-67 citrate	256.027902	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Ga+3]
CIDs00065478	Celestone Soluspan	516.404624	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C.[Na+].[Na+]
CIDs00065492	iopamidol	777.08529	CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O
CIDs00065628	bendamustine	358.26284	CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O
CIDs00065840	Cholebine	174.62804	CC1=NC=CN1.C1C(O1)CCl
CIDs00065856	reboxetine	313.39082	CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3
CIDs00065863	sertaconazole	437.7699	C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl
CIDs00065866	lercanidipine	611.72724	CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
CIDs00065981	repaglinide	452.58574	CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O
CIDs00065999	telmisartan	514.6169	CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C5=NC6=CC=CC=C6N5C)C
CIDs00066370	beta-D-glucopyranoside	198.17116	C(C1C(C(C(C(O1)O)O)O)O)O.O
CIDs00066386	Talwin	375.50172	CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O.CC(C(=O)O)O
CIDs00068613	antocin	994.18858	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCCC(=O)NC(C(=O)N1)CC2=CC=C(C=C2)OCC)C(=O)N3CCCC3C(=O)NC(CCCN)C(=O)NCC(=O)N)CC(=O)N)C(C)O
CIDs00068740	zoledronic acid	272.089624	C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O
CIDs00068844	brinzolamide	383.50724	CCNC1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC
CIDs00069512	malvidin	366.7498	COC1=CC(=CC(=C1O)OC)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O.[Cl-]
CIDs00071158	acamprosate	181.21014	CC(=O)NCCCS(=O)(=O)O
CIDs00071301	nebivolol	405.435006	C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O
CIDs00071329	dofetilide	441.56478	CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C
CIDs00071348	lanreotide	1156.37532	CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N.CC(=O)O
CIDs00071360	iloperidone	426.480583	CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC
CIDs00071368	sodium iodide I 131	153.895894	[Na+].[I-]
CIDs00071384	dexrazoxane	268.26914	CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2
CIDs00071386	clobetasone butyrate	478.980683	CCCC(=O)OC1(C(CC2C1(CC(=O)C3(C2CCC4=CC(=O)C=CC43C)F)C)C)C(=O)CCl
CIDs00071406	TPGS	574.83142	CC1=C2C(=C(C(=C1C)OC(=O)CCC(=O)OCCO)C)CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C
CIDs00071414	diflorasone diacetate	494.524886	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F
CIDs00071415	diflorasone	410.451526	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F
CIDs00071435	strontium-89 chloride	159.813451	[Cl-].[Cl-].[Sr+2]
CIDs00071469	erythromycin lactobionate	1092.22266	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O.C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)O)O)O)O)O)O)O
CIDs00071616	voriconazole	349.31047	CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O
CIDs00072022	perindoprilat	340.41462	CCCC(C(=O)O)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O
CIDs00072081	terlipressin	1227.37216	C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(CCCCN)C(=O)NCC(=O)N
CIDs00072165	Navoban	284.3529	CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43
CIDs00072170	3I8Y076A0E	236.423819	[Cl-].[Tl+]
CIDs00072286	levomepromazine	444.54382	CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C.C(=CC(=O)O)C(=O)O
CIDs00072396	gentamicin sulfate	449.54226	CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CN)N)N)N)O
CIDs00072466	bleomycin sulfate	1512.6223	CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O.OS(=O)(=O)[O-]
CIDs00073303	doripenem	420.50426	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O
CIDs00073491	fosfomycin	182.022701	CC1C(O1)P(=O)([O-])[O-].[Na+].[Na+]
CIDs00073658	Levviax	812.0037	CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C
CIDs00074989	atovaquone	366.83746	C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O
CIDs00077990	rivastigmine	400.42352	CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C.C(C(C(=O)O)O)(C(=O)O)O
CIDs00077992	frovatriptan	243.30428	CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N
CIDs00077993	eletriptan	382.51904	CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
CIDs00077997	rizatriptan benzoate	391.4662	CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3.C1=CC=C(C=C1)C(=O)O
CIDs00077998	rosiglitazone	473.49892	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.C(=CC(=O)O)C(=O)O
CIDs00078032	Vallergan	444.58688	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C.CC(=O)C(C(C(=O)C)O)O
CIDs00082146	bexarotene	348.47792	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C
CIDs00082148	agomelatine	243.30098	CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC
CIDs00082153	flunisolide	434.497743	CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C
CIDs00083030	propagermanium	339.4194	C(C[Ge](=O)O[Ge](=O)CCC(=O)O)C(=O)O
CIDs00083898	cevimeline	199.31308	CC1OC2(CN3CCC2CC3)CS1
CIDs00084003	ketorolac tromethamine	376.40366	C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O.C(C(CO)(CO)N)O
CIDs00084029	clarithromycin	747.95336	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O
CIDs00089594	nicotine	162.23156	CN1CCCC1C2=CN=CC=C2
CIDs00091429	quinine hydrochloride	397.33864	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O.Cl.Cl
CIDs00091488	fluocinolone	412.424346	CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CC(C4=CC(=O)C=CC43C)F)F)O
CIDs00092253	levobupivacaine	288.42772	CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
CIDs00092721	argatroban	526.64942	CC1CCN(C(C1)C(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C.O
CIDs00092725	pyocin S3	385.385686	COC1=C(C(=NC=C1)CS(=O)C2NC3=C(N2)C=C(C=C3)OC(F)F)OC
CIDs00092974	L-DOPS	213.18734	C1=CC(=C(C=C1C(C(C(=O)O)N)O)O)O
CIDs00101526	moxifloxacin	437.892303	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O.Cl
CIDs00104727	aluminum	26.981539	[Al+3]
CIDs00104741	fulvestrant	606.770796	CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
CIDs00104758	raltitrexed	458.48758	CC1=NC(=O)C2=C(N1)C=CC(=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O
CIDs00104778	levodopa/carbidopa	423.4171	CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN.C1=CC(=C(C=C1CC(C(=O)O)N)O)O
CIDs00104786	chromium-51	50.944767	[Cr]
CIDs00104798	strontium	87.62	[Sr+2]
CIDs00104799	fotemustine	315.691022	CCOP(=O)(C(C)NC(=O)N(CCCl)N=O)OCC
CIDs00104810	barium	137.327	[Ba+2]
CIDs00104849	rimonabant	500.24828	CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl.Cl
CIDs00104865	bosentan	551.61406	CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC
CIDs00105145	gallium	69.723	[Ga+3]
CIDs00105153	rubidium	85.4678	[Rb+]
CIDs00107694	Diane-35	713.34102	CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C.CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O
CIDs00107807	perindopril	368.46778	CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O
CIDs00107969	fingolimod	343.93176	CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N.Cl
CIDs00107994	quinaprilat	410.46294	CC(C(=O)N1CC2=CC=CC=C2CC1C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O
CIDs00108150	trabectedin	761.83722	CC1=C(C(=C2C3C4C5C6=C(C(N4C(C(N3C)CC2=C1)O)COC(=O)C7(CS5)C8=CC(=C(C=C8CCN7)O)OC)C9=C(C(=C6OC(=O)C)C)OCO9)O)OC
CIDs00110634	vardenafil	488.60298	CCCC1=NC(=C2N1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C
CIDs00110635	tadalafil	389.40396	CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36
CIDs00114753	DIEP	411.32216	C1CCN(C1)CCO.C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
CIDs00115237	paliperidone	426.483883	CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
CIDs00115355	NTBC	329.22811	C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-]
CIDs00119182	clofarabine	303.677443	C1=NC2=C(N1C3C(C(C(O3)CO)O)F)N=C(N=C2N)Cl
CIDs00119212	PrePen	465.56304	CC1(C(NC(S1)C(C(=O)NCCCCCC(=O)O)NC(=O)CC2=CC=CC=C2)C(=O)O)C
CIDs00119569	pramipexole	284.24896	CCCNC1CCC2=C(C1)SC(=N2)N.Cl.Cl
CIDs00119607	valdecoxib	314.35896	CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N
CIDs00119828	parecoxib	370.42222	CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C2=C(ON=C2C3=CC=CC=C3)C
CIDs00121396	N-carbamylglutamate	190.154	C(CC(=O)O)C(C(=O)O)NC(=O)N
CIDs00121749	ustekinumab	431.14496	CC1(N=C(N=C(N1OCCCOC2=CC(=C(C=C2Cl)Cl)Cl)N)N)C.Cl
CIDs00121892	retigabine	303.331423	CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N
CIDs00123600	levalbuterol	239.31074	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
CIDs00123606	almotriptan	335.4643	CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3
CIDs00123610	Integrelin	831.96186	C1CC2C(=O)NC(CSSCCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CNC4=CC=CC=C43)CC(=O)O)CCCCN=C(N)N)C(=O)N
CIDs00123611	Arixtra	1728.081513	COC1C(C(C(C(O1)COS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])OC3C(C(C(C(O3)COS(=O)(=O)[O-])OC4C(C(C(C(O4)C(=O)[O-])OC5C(C(C(C(O5)COS(=O)(=O)[O-])O)O)NS(=O)(=O)[O-])O)O)OS(=O)(=O)[O-])NS(=O)(=O)[O-])O)OS(=O)(=O)[O-])O)NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
CIDs00123619	etoricoxib	358.8419	CC1=NC=C(C=C1)C2=NC=C(C=C2C3=CC=C(C=C3)S(=O)(=O)C)Cl
CIDs00123631	gefitinib	446.902363	COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
CIDs00123634	Trisequens	901.21924	CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C.CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O.CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O
