omim id 	 omim name 	 mondos 
OMIM:191400	191400 ulna and fibula, hypoplasia of;;mesomelic dwarfism of hypoplastic ulna and fibula type;;reinhardt-pfeiffer mesomelic dysplasia	MONDO:0008618
OMIM:191420	ulna metaphyseal dysplasia syndrome	MONDO:0008619
OMIM:191440	ulnar hypoplasia	MONDO:0008620
OMIM:191480	uncombable hair syndrome 1	MONDO:0008621
OMIM:191482	191482 uncombable hair, retinal pigmentary dystrophy, dental anomalies, andbrachydactyly;;bork syndrome	MONDO:0008622
OMIM:191500	undritz anomaly	MONDO:0008623
OMIM:191520	upington disease	MONDO:0008624
OMIM:191530	urate-binding globulin, decrease in	MONDO:0008625
OMIM:191550	ureter, bifid or double	MONDO:0008626
OMIM:191600	ureter, cancer of	MONDO:0008627
OMIM:191650	ureterocele	MONDO:0008628
OMIM:191700	191700 urolithiasis, uric acid, autosomal dominant;;nephrolithiasis, uric acid, autosomal dominant	MONDO:0008629
OMIM:191800	urinary bladder, atony of	MONDO:0008630
OMIM:191830	#191830 renal hypodysplasia/aplasia 1; rhda1;;renal adysplasia;;renal agenesis;;renal aplasia;;hereditary renal aplasia; hra	MONDO:0018470
OMIM:191850	urticaria, aquagenic	MONDO:0008632
OMIM:191900	#191900 muckle-wells syndrome; mws;;urticaria-deafness-amyloidosis syndrome;;uda syndrome;;cryopyrin-associated periodic syndrome 2; caps2	MONDO:0008633
OMIM:191950	urticaria, familial localized heat	MONDO:0008634
OMIM:192000	uterine anomalies	MONDO:0008635
OMIM:192050	192050 uterus bicornis bicollis with partial vaginal septum and unilateralhematocolpos with ipsilateral renal agenesis	MONDO:0008636
OMIM:192100	uvula, bifid	MONDO:0008637
OMIM:192200	varicose veins	MONDO:0008638
OMIM:192310	vasculitis, lymphocytic, nodular	MONDO:0008640
OMIM:192315	vasculopathy, retinal, with cerebral leukodystrophy	MONDO:0008641
OMIM:192350	#192350 vater associationvacterl association, included	MONDO:0008642|MONDO:0008642
OMIM:192430	#192430 velocardiofacial syndrome;;chromosome 22q11.2 deletion syndrome;;vcf syndrome; vcfs;;shprintzen vcf syndrome	MONDO:0008644
OMIM:192445	ventricular extrasystoles with syncope, perodactyly, and robin sequence	MONDO:0008645
OMIM:192500	#192500 long qt syndrome 1; lqt1;;ward-romano syndrome; wrs;;romano-ward syndrome; rws;;ventricular fibrillation with prolonged qt intervallong qt syndrome 1/2, digenic, included; lqt1/2, digenic, included;;long qt syndrome 1, acquired, susceptibility to, included	MONDO:0008646|MONDO:0008646
OMIM:192600	#192600 cardiomyopathy, familial hypertrophic, 1; cmh1;;cmh;;ventricular hypertrophy, hereditary;;asymmetric septal hypertrophy; ash;;hypertrophic subaortic stenosis, idiopathic	MONDO:0008647
OMIM:192605	#192605 ventricular tachycardia, familial;;ventricular tachycardia, familial polymorphic	MONDO:0008648
OMIM:192700	venular insufficiency, systemic	MONDO:0008649
OMIM:192800	vertebral fusion, posterior lumbosacral, with blepharoptosis	MONDO:0008650
OMIM:192900	vertebral hypoplasia with lumbar kyphosis	MONDO:0008651
OMIM:192950	vertical talus, congenital	MONDO:0008652
OMIM:193000	vesicoureteral reflux 1	MONDO:0006007|MONDO:0008653
OMIM:193003	%193003 nystagmus 4, congenital, autosomal dominant; nys4;;vestibulocerebellar disorder with predominant ocular signs	MONDO:0008654
OMIM:193005	vestibulocochlear dysfunction, progressive	MONDO:0008655
OMIM:193007	vestibulopathy, familial	MONDO:0008656
OMIM:193050	vibratory angioedema	MONDO:0008657
OMIM:193090	%193090 transcobalamin i deficiency;;tcn1 deficiency;;cobalamin pseudodeficiency due to transcobalamin deficiency;;cobalamin r binder protein deficiencytranscobalamin i deficiency with lactoferrin deficiency, included;;r binder deficiency with lactoferrin deficiency, included	MONDO:0008659
OMIM:193100	hypophosphatemic rickets, autosomal dominant	MONDO:0008660
OMIM:193200	vitiligovtlg	MONDO:0008661|MONDO:0008661
OMIM:193220	vitreoretinochoroidopathy	MONDO:0008662
OMIM:193230	vitreoretinal degeneration, snowflake type	MONDO:0008663
OMIM:193235	vitreoretinopathy, neovascular inflammatory	MONDO:0008664
OMIM:193240	vocal cord paralysis and ptosis	MONDO:0008665
OMIM:193250	%193250 volvulus of midgut;;intestinal malrotation, familial	MONDO:0008666
OMIM:193300	#193300 von hippel-lindau syndrome; vhlvon hippel-lindau syndrome, modifiers of, included	MONDO:0008667|MONDO:0008667
OMIM:193400	#193400 von willebrand disease, type 1; vwd1;;von willebrand disease, type i;;vwd, type 1	MONDO:0008668
OMIM:193450	vulvovaginitis, allergic seminal	MONDO:0008669
OMIM:193500	waardenburg syndrome, type 1	MONDO:0008670|MONDO:0008670
OMIM:193510	#193510 waardenburg syndrome, type 2a; ws2a;;waardenburg syndrome, type iia;;waardenburg syndrome without dystopia canthorum;;ws2	MONDO:0008671|MONDO:0008671
OMIM:193520	watson syndrome	MONDO:0008672
OMIM:193530	weyers acrofacial dysostosis	MONDO:0008673
OMIM:193670	whim syndrome	MONDO:0008674
OMIM:193700	#193700 arthrogryposis, distal, type 2a; da2a;;freeman-sheldon syndrome; fss;;whistling face-windmill vane hand syndrome;;craniocarpotarsal dystrophy;;craniocarpotarsal dysplasia	MONDO:0008675
OMIM:193900	white sponge nevus of cannon	MONDO:0008676
OMIM:194000	widow's peak	MONDO:0008677
OMIM:194050	williams-beuren syndrome	MONDO:0008678
OMIM:194070	wilms tumor 1	MONDO:0019004|MONDO:0008679
OMIM:194071	multiple tumor-associated chromosome region 1	MONDO:0008680
OMIM:194072	#194072 wilms tumor, aniridia, genitourinary anomalies, and mental retardationsyndrome; wagr;;wagr syndrome;;chromosome 11p13 deletion syndrome	MONDO:0008681
OMIM:194080	#194080 denys-drash syndrome; dds;;drash syndrome;;wilms tumor and pseudo- or true hermaphroditism;;nephropathy, wilms tumor, and genital anomalies	MONDO:0008682
OMIM:194090	wilms tumor 3	MONDO:0008683
OMIM:194190	#194190 wolf-hirschhorn syndrome; whs;;chromosome 4p16.3 deletion syndrome;;pitt-rogers-danks syndrome; prds;;pitt syndrome	MONDO:0008684
OMIM:194200	wolff-parkinson-white syndrome	MONDO:0008685
OMIM:194300	woolly hair, autosomal dominant; adwh	MONDO:0008686
OMIM:194320	woronets trait	MONDO:0008687
OMIM:194350	wt limb-blood syndrome	MONDO:0008688
OMIM:194380	#194380 dehydrated hereditary stomatocytosis with or without pseudohyperkalemiaand/or perinatal edema; dhs;;dehydrated hereditary stomatocytosis;;xerocytosis, hereditary;;desiccytosis, hereditary;;stomatocytosis i;;pseudohyperkalemia, familial, 1, due to red cell leak; pshk1;;pseudohyperkalemia edinburgh	MONDO:0008689
OMIM:194400	xeroderma pigmentosum, autosomal dominant, mild	MONDO:0008690
OMIM:194470	zinc, elevated plasma	MONDO:0008691
OMIM:200100	#200100 abetalipoproteinemia; abl;;acanthocytosis;;bassen-kornzweig syndrome;;microsomal triglyceride transfer protein deficiency;;mtp deficiency	MONDO:0008692
OMIM:200110	ablepharon-macrostomia syndrome	MONDO:0008693|MONDO:0008693
OMIM:200130	absent eyebrows and eyelashes with mental retardation	MONDO:0008694
OMIM:200150	#200150 choreoacanthocytosis; chac;;levine-critchley syndrome;;acanthocytosis with neurologic disorder;;neuroacanthocytosis;;chorea-acanthocytosis	MONDO:0008695
OMIM:200170	acanthosis nigricans with muscle cramps and acral enlargement	MONDO:0007035|MONDO:0008696
OMIM:200300	200300 acetophenetidin sensitivity	MONDO:0008697
OMIM:200400	achalasia, familial esophageal	MONDO:0008698
OMIM:200450	achalasia-microcephaly syndrome	MONDO:0008699
OMIM:200500	acheiropody acheiropodia acheiropody, brazilian type	MONDO:0008700|MONDO:0008700
OMIM:200600	#200600 achondrogenesis, type ia; acg1a;;achondrogenesis, houston-harris type	MONDO:0008701
OMIM:200610	#200610 achondrogenesis, type ii; acg2;;achondrogenesis, langer-saldino type;;chondrogenesis imperfecta;;achondrogenesis, type ib, formerlyhypochondrogenesis, included	MONDO:0008702|MONDO:0008702
OMIM:200700	#200700 chondrodysplasia, grebe type;;achondrogenesis, brazilian;;grebe chondrodysplasia;;grebe dysplasia;;acromesomelic dysplasia, grebe type; amdg;;achondrogenesis, type ii, formerly	MONDO:0008703
OMIM:200900	achondroplasia, so-called, and severe combined immunodeficiency	MONDO:0008704
OMIM:200950	acid phosphatase deficiency	MONDO:0008705
OMIM:200970	ackerman syndrome	MONDO:0008706
OMIM:200980	acrorenal-mandibular syndrome	MONDO:0008707
OMIM:200990	acrocallosal syndrome schinzel acrocallosal syndrome	MONDO:0008708|MONDO:0008708
OMIM:200995	200995 acrocephalopolydactylous dysplasia;;elejalde syndrome	MONDO:0008709
OMIM:201000	#201000 carpenter syndrome 1; crpt1;;carpenter syndrome;;acrocephalopolysyndactyly type ii;;acps ii	MONDO:0019012|MONDO:0008710
OMIM:201020	201020 acrocephalopolysyndactyly type iv;;acps iv;;goodman syndrome	MONDO:0008711
OMIM:201050	acrocraniofacial dysostosis	MONDO:0008712
OMIM:201100	acrodermatitis enteropathica, zinc-deficiency type	MONDO:0008713|MONDO:0008713
OMIM:201170	acrofacial dysostosis syndrome of rodriguez	MONDO:0008714
OMIM:201180	acrofrontofacionasal dysostosis 1	MONDO:0008715
OMIM:201250	acromesomelic dysplasia, hunter-thompson type	MONDO:0008717
OMIM:201300	neuropathy, hereditary sensory and autonomic, type iia	MONDO:0015364|MONDO:0008718
OMIM:201310	201310 acrorenal syndrome, autosomal recessive	MONDO:0007059|MONDO:0008719
OMIM:201400	#201400 acth deficiency, isolated; iad;;adrenocorticotropic hormone deficiency	MONDO:0008720
OMIM:201450	acyl-coa dehydrogenase, medium-chain, deficiency of	MONDO:0008721|MONDO:0008721
OMIM:201470	acyl-coa dehydrogenase, short-chain, deficiency of	MONDO:0008722|MONDO:0008722
OMIM:201475	acyl-coa dehydrogenase, very long-chain, deficiency of	MONDO:0008723|MONDO:0008723
OMIM:201550	adducted thumbs syndrome	MONDO:0008724
OMIM:201710	lipoid congenital adrenal hyperplasia	MONDO:0018479|MONDO:0008725
OMIM:201750	#201750 antley-bixler syndrome with genital anomalies and disordered steroidogenesis;abs1	MONDO:0008726
OMIM:201810	adrenal hyperplasia, congenital, due to 3-beta-hydroxysteroid dehydrogenase 2 deficiency	MONDO:0018479|MONDO:0008727
OMIM:201910	adrenal hyperplasia, congenital, due to 21-hydroxylase deficiency	MONDO:0008728
OMIM:202010	adrenal hyperplasia, congenital, due to steroid 11-beta-hydroxylasedeficiency	MONDO:0018479|MONDO:0008729
OMIM:202110	adrenal hyperplasia, congenital, due to 17-alpha-hydroxylase deficiency	MONDO:0008730
OMIM:202150	adrenal hypoplasia, congenital, with absent pituitary luteinizinghormone	MONDO:0008731
OMIM:202155	202155 adrenal hypoplasia, cytomegalic type	MONDO:0008732
OMIM:202200	#202200 glucocorticoid deficiency 1; gccd1;;familial glucocorticoid deficiency 1; fgd1;;adrenal unresponsiveness to acth;;acth resistance	MONDO:0008733
OMIM:202300	adrenocortical carcinoma, hereditary	MONDO:0008734
OMIM:202355	adrenocortical unresponsiveness to acth with postreceptor defect	MONDO:0008735
OMIM:202370	peroxisome biogenesis disorder 2b	MONDO:0008736
OMIM:202400	afibrinogenemia, congenitalhypofibrinogenemia, congenital, included	MONDO:0008737|MONDO:0008737
OMIM:202550	aganglionosis, total intestinal	MONDO:0008738
OMIM:202600	agenesis of cerebral white matter	MONDO:0008739
OMIM:202650	agnathia-otocephaly complex	MONDO:0008740
OMIM:202700	#202700 neutropenia, severe congenital, 1, autosomal dominant; scn1	MONDO:0018542|MONDO:0008742
OMIM:202900	alaninuria with microcephaly, dwarfism, enamel hypoplasia, and diabetesmellitus	MONDO:0008743
OMIM:203000	frontonasal dysplasia with alar clefts	MONDO:0008744
OMIM:203100	#203100 albinism, oculocutaneous, type ia; oca1a;;oculocutaneous albinism, type i; oca1;;albinism i;;oculocutaneous albinism, tyrosinase-negative; atn	MONDO:0008745
OMIM:203200	#203200 albinism, oculocutaneous, type ii; oca2;;oculocutaneous albinism, type ii;;oculocutaneous albinism, tyrosinase-positive;;albinism iialbinism, brown oculocutaneous, included; boca, included;;brown oculocutaneous albinism, included	MONDO:0018910|MONDO:0008746
OMIM:203290	albinism, oculocutaneous, type iii	MONDO:0018910|MONDO:0008747
OMIM:203300	#203300 hermansky-pudlak syndrome 1; hps1;;albinism with hemorrhagic diathesis and pigmented reticuloendothelialcells;;delta storage pool disease	MONDO:0008748
OMIM:203330	pseudohypoparathyroidism, type ii	MONDO:0008749
OMIM:203340	microcephaly - albinism - digital anomalies	MONDO:0008750
OMIM:203400	#203400 corticosterone methyloxidase type i deficiency;;cmo i deficiency;;aldosterone deficiency i;;hyperreninemic hypoaldosteronism, familial, 1; fhha1a;;aldosterone deficiency due to defect in steroid 18-hydroxylase;;18-@hydroxylase deficiency;;steroid 18-@hydroxylase deficiency	MONDO:0008751
OMIM:203450	alexander disease	MONDO:0008752
OMIM:203500	alkaptonuria	MONDO:0008753
OMIM:203550	alopecia-contractures-dwarfism mental retardation syndrome	MONDO:0008754
OMIM:203600	203600 alopecia-epilepsy-oligophrenia syndrome of moynahan;;moynahan alopecia syndrome	MONDO:0008755
OMIM:203650	%203650 alopecia-mental retardation syndrome 1; apmr1;;amr syndrome	MONDO:0021035
OMIM:203655	#203655 alopecia universalis congenita; alunc;;atrichia, generalized	MONDO:0008757
OMIM:203700	mitochondrial dna depletion syndrome 4a (alpers type)	MONDO:0008758|MONDO:0008758
OMIM:203740	alpha-ketoglutarate dehydrogenase deficiency	MONDO:0008759
OMIM:203750	alpha-methylacetoacetic aciduria	MONDO:0008760
OMIM:203760	alpha-2-deficient collagen disease	MONDO:0008761
OMIM:203780	alport syndrome, autosomal recessive	MONDO:0008762
OMIM:203800	alstrom syndrome	MONDO:0008763
OMIM:204000	leber congenital amaurosis, type i	MONDO:0008764|MONDO:0008764
OMIM:204100	leber congenital amaurosis, type ii	MONDO:0008765|MONDO:0008765
OMIM:204110	204110 amaurosis congenita, cone-rod type, with congenital hypertrichosis	MONDO:0008766
OMIM:204200	ceroid lipofuscinosis, neuronal, 3	MONDO:0008767|MONDO:0008767
OMIM:204300	ceroid lipofuscinosis, neuronal, 4a, autosomal recessive	MONDO:0008768|MONDO:0008768
OMIM:204500	ceroid lipofuscinosis, neuronal, 2	MONDO:0008769|MONDO:0008769
OMIM:204650	amelogenesis imperfecta, type ic	MONDO:0008770
OMIM:204690	204690 enamel-renal syndrome; ers;;amelogenesis imperfecta, hypoplastic, and nephrocalcinosis;;amelogenesis imperfecta, type ig; ai1g	MONDO:0008771|MONDO:0008771
OMIM:204700	#204700 amelogenesis imperfecta, hypomaturation type, iia1; ai2a1;;amelogenesis imperfecta, pigmented hypomaturation type, 1	MONDO:0008772
OMIM:204730	amino aciduria with mental deficiency, dwarfism, muscular dystrophy,osteoporosis, and acidosis	MONDO:0008773
OMIM:204750	2-aminoadipic 2-oxoadipic aciduria	MONDO:0008774
OMIM:204800	amobarbital, deficient n-hydroxylation of	MONDO:0008775
OMIM:204850	amyloidosis of gingiva and conjunctiva, with mental retardation	MONDO:0008776
OMIM:204870	#204870 corneal dystrophy, gelatinous drop-like; gdld;;cdgdl;;amyloidosis, corneal;;amyloid corneal dystrophy, japanese type;;corneal dystrophy, lattice type iii;;lattice corneal dystrophy, type iii	MONDO:0008777|MONDO:0008777
OMIM:204900	amyloidosis, cutaneous bullous	MONDO:0008778
OMIM:205100	amyotrophic lateral sclerosis 2, juvenile; als2	MONDO:0008780
OMIM:205200	amyotrophic lateral sclerosis, juvenile, with dementia	MONDO:0008781
OMIM:205250	amyotrophic lateral sclerosis with polyglucosan bodies	MONDO:0008782
OMIM:205400	#205400 tangier disease; tgd;;high density lipoprotein deficiency, type 1; hdldt1;;high density lipoprotein deficiency, tangier type;;analphalipoproteinemia	MONDO:0008783
OMIM:205700	anemia, autoimmune hemolytic	MONDO:0020108
OMIM:205950	anemia, sideroblastic, 2, pyridoxine-refractory	MONDO:0008785|MONDO:0008785
OMIM:206000	anemia, sideroblastic, pyridoxine-responsive, autosomal recessive	MONDO:0008786
OMIM:206100	anemia, hypochromic microcytic, with iron overload 1	MONDO:0000387|MONDO:0008787
OMIM:206200	iron-refractory iron deficiency anemia	MONDO:0008788
OMIM:206300	anemia, nonspherocytic hemolytic, associated with abnormality of redcell membrane	MONDO:0006506|MONDO:0008789
OMIM:206400	anemia, nonspherocytic hemolytic, possibly due to defect in porphyrinmetabolism	MONDO:0006506|MONDO:0008790
OMIM:206500	anencephaly	MONDO:0000819
OMIM:206550	angiolipomatosis, familial	MONDO:0008792
OMIM:206570	angiomatosis, diffuse corticomeningeal, of divry and van bogaert	MONDO:0008793
OMIM:206600	206600 anhidrosis, familial generalized, with abnormal or absent sweat glands	MONDO:0006527|MONDO:0008794
OMIM:206700	gillespie syndrome	MONDO:0008795
OMIM:206750	aniridia, partial, with unilateral renal agenesis and psychomotorretardation	MONDO:0008796
OMIM:206780	anodontia of permanent dentition	MONDO:0008797
OMIM:206800	anonychia congenita	MONDO:0008798|MONDO:0008798
OMIM:206900	microphthalmia, syndromic 3	MONDO:0021129|MONDO:0008799
OMIM:206920	#206920 microphthalmia with limb anomalies;;waardenburg anophthalmia syndrome;;anophthalmia-syndactyly;;ophthalmoacromelic syndrome; oas	MONDO:0008800
OMIM:207000	anosmia for isobutyric acid	MONDO:0008801
OMIM:207300	antithrombin, familial hemorrhagic diathesis due to	MONDO:0008802
OMIM:207410	#207410 antley-bixler syndrome without genital anomalies or disordered steroidogenesis;abs2;;trapezoidocephaly-synostosis syndrome;;multisynostotic osteodysgenesis with long bone fractures;;osteodysgenesis, multisynostotic, with fractures	MONDO:0008803
OMIM:207500	anus, imperforate	MONDO:0010530
OMIM:207600	takayasu arteritis	MONDO:0017991
OMIM:207620	207620 aphalangy with hemivertebrae	MONDO:0008806
OMIM:207720	207720 apnea, central sleep;;sleep apnea, lethal central	MONDO:0008807
OMIM:207731	aplasia cutis congenita with intestinal lymphangiectasia	MONDO:0008808
OMIM:207740	aplasia of extensor muscles of fingers, unilateral, with generalizedpolyneuropathy	MONDO:0008809
OMIM:207750	apolipoprotein c-ii deficiency	MONDO:0008810
OMIM:207770	aprosencephaly syndrome	MONDO:0008811
OMIM:207780	aredyld	MONDO:0008812
OMIM:207790	207790 arachnoid cysts, intracranial	MONDO:0008813
OMIM:207800	#207800 argininemia;;arginase deficiency;;hyperargininemia;;arg1 deficiency	MONDO:0008814
OMIM:207900	#207900 argininosuccinic aciduria;;argininosuccinase deficiency;;argininosuccinate lyase deficiency;;asl deficiency;;argininosuccinic acid lyase deficiency	MONDO:0008815
OMIM:207950	chiari malformation type ii	MONDO:0008816
OMIM:208000	arterial calcification, generalized, of infancy, 1	MONDO:0008817
OMIM:208050	arterial tortuosity syndrome	MONDO:0008818
OMIM:208060	arteriosclerosis, severe juvenile	MONDO:0008819
